ID,AvatarLevel,Gold,Gems,Purchases,TotalPlay,TotalWon,TotalLost,FirstInstallDate,VipLevel,LastSeenDate,Cards_collected,Card_score,Overall_progress,TotalStars
usr069728,36,58190,1847,{},1518,1448,47,2022-01-31 00:00:00+00:00,0,2024-03-24 12:22:26.849000+00:00,0.3251117288233333,1.0088368639040814,0.06380952380952382,272.0
usr069730,23,1859112,3950,{'gem_sub_1': 1},534,465,13,2021-12-06 00:00:00+00:00,1,2024-02-16 10:50:37.366000+00:00,0.3080595676815368,0.2542171023189738,0.07081828740365327,467.0
usr069731,118,429051,2804,{},21703,15583,108,2020-10-20 00:00:00+00:00,0,2024-04-12 04:18:53.306000+00:00,0.8277442641365494,1.7740376253820656,0.463254727728412,3308.0
usr069737,62,62370,1729,"{'starter_1': 1, 'gem_sub_1': 3, 'gem_2': 1, 'timed_m_1_9': 2, 'timed_g_3_2': 2, 'gem_1': 1, 'gem_3': 1, 'timed_m_2_1': 10, 'timed_f_5_7': 5, 'timed_f_5_1': 2, 'timed_p_4_1': 2}",5378,4408,63,2023-09-23 00:00:00+00:00,5,2024-04-12 03:07:16.848000+00:00,0.5273848247028824,0.8774935200285929,0.35481087663775374,2488.0
usr069738,60,1349970,2229,{},4854,4529,31,2021-03-18 00:00:00+00:00,0,2024-04-10 02:07:55.982000+00:00,0.49103729099651905,0.7868515698600487,0.28286714012204206,1878.0
usr069741,31,327478,562,{},947,811,45,2023-12-13 00:00:00+00:00,0,2024-01-17 11:57:19.775000+00:00,0.34304127659191047,0.15094005388212609,0.19629035222531158,1354.0
usr069742,47,247932,6239,{},2772,2658,72,2023-10-28 00:00:00+00:00,0,2024-04-11 22:52:52.736000+00:00,0.4167609003180668,0.7924625843597668,0.19690075356742026,1269.0
usr069761,64,1216170,3373,{},5166,4035,794,2022-09-11 00:00:00+00:00,0,2024-01-23 14:38:41.634000+00:00,0.507332204031248,0.4076778575697779,0.4990710968628233,3643.0
usr069764,107,197856,84635,{},18707,13923,879,2021-12-16 00:00:00+00:00,0,2024-04-12 01:13:24.706000+00:00,0.7214847469131909,1.8888393267437356,0.5793516660996335,4235.0
usr069775,28,1084848,1085,{'starter_1': 1},813,722,27,2020-03-28 00:00:00+00:00,1,2024-03-09 15:04:43.150000+00:00,0.33703134714325617,0.2387367434652154,0.14996531321734574,937.0
usr069784,50,424455,198,"{'gem_sub_1': 2, 'starter_3': 1, 'clan_1': 3, 'daily_6': 1, 'starter_2': 1, 'starter_1': 1, 'gem_1': 1}",3298,2737,101,2023-12-10 00:00:00+00:00,6,2024-04-12 00:58:44.129000+00:00,0.46807093578896464,0.5226120717186917,0.32331139501871203,2234.0
usr069809,140,40670600,3194,{},29790,21350,1716,2018-03-16 13:18:47+00:00,0,2024-04-11 14:38:40.913000+00:00,0.919635965267954,1.4028632212941523,0.6291701683783797,4592.0
usr069813,30,534899,2296,{},931,758,47,2021-12-15 00:00:00+00:00,0,2024-01-31 17:22:36.314000+00:00,0.28549417478352546,0.21546523641758947,0.16072580235181858,1084.0
usr069814,161,34987,1323,"{'gem_sub_1': 7, 'timed_p_1_1': 1, 'gem_2': 3, 'timed_f_1_1': 2, 'prog_78': 1, 'timed_c_1_6': 1, 'starter_1': 1, 'gem_1': 5, 'timed_l_1_2': 1, 'timed_n_1_1': 1, 'starter_2': 1, 'timed_m_2_3': 1, 'timed_f_5_4': 1, 'timed_a_5_5': 1}",41170,22038,11599,2019-04-14 12:41:30+00:00,7,2024-04-11 21:17:32.107000+00:00,0.8016171395619149,2.173144245314848,0.8964056093817997,7017.0
usr069815,189,2310642,19673,"{'timed_l_0_2': 1, 'timed_f_1_1': 4, 'timed_k_0_3': 1, 'prog_27': 1, 'timed_f_0_1': 1, 'starter_1': 1, 'timed_l_0_1': 7, 'gem_sub_1': 39, 'special_4': 1}",50554,39234,3351,2018-06-15 11:15:52+00:00,11,2024-04-12 06:00:43.754000+00:00,0.9858259072710835,3.167829006844892,1.0,7890.0
usr069817,155,2451903,16639,"{'gem_sub_1': 4, 'timed_f_1_1': 1, 'clan_1': 1}",41933,32857,3055,2018-01-13 15:34:25+00:00,3,2024-04-12 08:19:19.700000+00:00,0.8422100682086446,2.337265922608768,0.658939090294901,5033.0
usr069823,97,255175824,153616,{},18646,9167,650,2018-04-15 13:54:42+00:00,0,2024-04-12 05:15:33.006000+00:00,0.7904836776803654,0.7418886526164667,0.15999999999999998,1212.0
usr069826,25,154131,1629,{},626,533,11,2024-03-11 00:00:00+00:00,0,2024-04-12 08:02:12.027000+00:00,0.2967256246452159,0.1711080375673151,0.10226070226070226,642.0
usr069831,56,13572104,6310,{},4610,3149,33,2021-09-13 00:00:00+00:00,0,2024-04-12 05:14:20.248000+00:00,0.6041071605561212,0.7919013973110997,0.3531447860844523,2536.0
usr069836,24,2509823,2094,{},534,450,18,2024-01-20 00:00:00+00:00,0,2024-04-03 06:03:40.483000+00:00,0.3571485422692364,0.19869429952735504,0.14948212281545617,994.0
usr069839,78,2942635,8513,{},8420,7993,389,2021-08-27 00:00:00+00:00,0,2024-02-28 17:44:35.580000+00:00,0.49864468732448514,0.7307234691599415,0.15324675324675324,1137.0
usr069840,25,3757845,1435,"{'starter_2': 1, 'gem_1': 1, 'gem_2': 1, 'gem_sub_1': 1}",794,476,39,2023-09-08 00:00:00+00:00,4,2024-01-30 09:30:42.591000+00:00,0.27674433621966127,0.23867560297022467,0.14389610389610388,990.0
usr069847,21,269626,1150,"{'daily_10': 1, 'daily_9': 4, 'starter_1': 1, 'gem_1': 1, 'gem_2': 1, 'prog_10': 1, 'gem_sub_1': 2, 'special_4': 1}",434,410,9,2021-08-06 00:00:00+00:00,4,2024-03-13 16:47:58.936000+00:00,0.3108373955170312,0.18732005001767038,0.12085805793122867,733.0
usr069859,21,561858,8,"{'daily_7': 1, 'prog_s_1': 1, 'daily_9': 4, 'gem_1': 1, 'prog_s_4': 2, 'gem_3': 1, 'gem_sub_1': 1, 'daily_10': 3, 'gem_2': 1, 'prog_s_2': 1, 'timed_a_5_5': 1, 'starter_1': 2, 'prog_10': 1, 'prog_s_3': 1, 'starter_2': 2, 'prog_15': 1, 'timed_i_4_2': 1, 'daily_6': 1}",437,392,1,2024-03-14 00:00:00+00:00,7,2024-04-12 02:46:02.126000+00:00,0.3136129707552809,0.340531773134424,0.06933140933140933,465.0
usr069863,26,5115,1429,{},671,472,184,2024-03-22 00:00:00+00:00,0,2024-04-12 08:49:50.821000+00:00,0.29397895773827226,0.21066062670258812,0.11398428731762064,778.0
usr069870,52,108143,3619,"{'special_5': 1, 'starter_1': 1, 'gem_sub_1': 5, 'timed_p_2_1': 1, 'gem_1': 1, 'starter_2': 1, 'timed_q_4_5': 1, 'prog_52': 1}",3461,2682,121,2022-01-18 00:00:00+00:00,5,2024-03-01 14:56:02.908000+00:00,0.4705547996840357,0.5065043545207625,0.30996602632183695,2083.0
usr069873,78,995,16164,{},9001,7483,675,2021-12-01 00:00:00+00:00,0,2024-04-03 07:25:10.162000+00:00,0.5301626525383767,1.1259082221801737,0.3864296859418811,2619.0
usr069879,32,663860,884,{},1015,881,38,2024-03-12 00:00:00+00:00,0,2024-04-12 08:20:31.895000+00:00,0.33131312903778054,0.13094290717196927,0.14980599647266316,956.0
usr069881,79,7303474,2929,{},9172,5962,899,2022-02-17 00:00:00+00:00,0,2024-04-03 12:45:29.584000+00:00,0.6413410912782439,0.8877675009285707,0.5242977834493702,3813.0
usr069887,34,168176,1948,"{'starter_1': 1, 'gem_sub_1': 1, 'gem_2': 1}",1449,1035,38,2020-03-16 00:00:00+00:00,2,2024-04-12 09:03:20.786000+00:00,0.36842241604570075,0.3001856740822168,0.20962438946178782,1455.0
usr069892,136,7652267,956,"{'prog_s_1': 1, 'daily_9': 1, 'starter_1': 1, 'gem_sub_1': 30, 'gem_1': 2, 'gem_2': 3, 'prog_15': 1, 'starter_2': 1, 'daily_10': 1, 'prog_25': 1, 'prog_27': 1, 'prog_32': 1, 'prog_35': 1, 'timed_h_1_1': 1, 'prog_37': 1, 'prog_40': 1, 'prog_42': 1, 'prog_45': 1, 'timed_n_2_3': 1, 'timed_j_1_4': 1, 'timed_g_1_2': 1, 'timed_j_1_3': 1, 'timed_g_1_6': 1, 'timed_g_1_5': 1, 'clan_2': 3, 'prog_70': 1, 'special_4': 1, 'prog_75': 1, 'timed_f_2_7': 3, 'timed_f_2_1': 2, 'prog_78': 1, 'gem_3': 1, 'timed_a_2_1': 1, 'prog_92_1': 1, 'timed_n_3_1': 1, 'prog_95_2': 1, 'timed_g_2_2': 1, 'gem_4': 1, 'gem_5': 1, 'timed_a_3_1': 1, 'timed_a_3_3': 1}",28998,20678,139,2020-05-29 00:00:00+00:00,12,2024-04-12 03:27:39.725000+00:00,0.8707497244322704,1.099006334303452,0.7274329418587792,5539.0
usr069899,41,26017388,137,{'gem_sub_1': 1},1998,1478,278,2022-02-16 00:00:00+00:00,1,2024-04-09 13:53:18.002000+00:00,0.507332204031248,1.0021967628675863,0.13442322383498853,1005.0
usr069902,77,30929,217,{},9526,4050,3334,2022-01-08 00:00:00+00:00,0,2024-04-11 19:04:58.665000+00:00,0.5605359229191258,0.8002353613716616,0.38675341604965824,2708.0
usr069906,84,33554394,4694,{'gem_sub_1': 1},11520,11462,10,2022-01-02 00:00:00+00:00,1,2024-04-11 14:59:14.163000+00:00,0.4358024802597395,0.3527072714840211,0.06277056277056278,404.0
usr069925,45,261605,705,"{'gem_1': 2, 'gem_sub_1': 3, 'starter_1': 1, 'starter_2': 1, 'gem_2': 2, 'daily_5': 1, 'timed_h_4_1': 2, 'daily_6': 1, 'prog_42': 1}",2340,2078,167,2018-03-26 21:32:50+00:00,5,2024-03-17 21:29:10.334000+00:00,0.47165256540791534,0.5190684959758602,0.2936608507244567,1937.0
usr069943,66,6841757,1181,{},6827,4338,131,2021-08-15 00:00:00+00:00,0,2024-04-11 16:09:37.212000+00:00,0.6010064604488976,0.6262832796214035,0.4493371959406114,3143.0
usr069954,27,1056443,4110,{},790,617,18,2022-01-01 00:00:00+00:00,0,2024-04-10 06:21:43.337000+00:00,0.30264207130821835,0.4071655268524609,0.11485329485329485,744.0
usr069955,34,3925626,216,{},1248,973,24,2024-01-22 00:00:00+00:00,0,2024-04-12 05:10:41.624000+00:00,0.39418874962832146,0.21917508387170406,0.2261595435579176,1539.0
usr069957,45,74338,137,{},2709,1708,558,2023-09-24 00:00:00+00:00,0,2024-04-12 00:52:14.792000+00:00,0.4021948556685859,0.31994856569624774,0.29801186467853136,2017.0
usr069967,138,20905324,2155,{},22823,21527,836,2018-01-27 04:02:49+00:00,0,2024-04-11 09:28:32.815000+00:00,0.8653810343325855,0.6517879965600337,0.8142624187722227,6218.0
usr069968,99,8830094,1330,{},12130,7865,1926,2020-03-12 09:32:10+00:00,0,2024-04-12 01:20:43.627000+00:00,0.7128193807460002,0.7841721154491128,0.7399174174920079,5635.0
usr069974,28,1425460,250,{'gem_sub_1': 1},887,870,13,2022-01-15 00:00:00+00:00,1,2024-04-12 07:58:08.125000+00:00,0.2763835452276475,0.14581351798623815,0.13801147362122973,854.0
usr069978,147,43607784,18739,{'gem_sub_1': 2},27356,21234,463,2021-09-29 00:00:00+00:00,2,2024-04-12 05:08:41.955000+00:00,0.8449165637980591,0.9746928007993216,1.0,7896.0
usr069982,31,71966,98,{},1036,881,3,2022-01-10 00:00:00+00:00,0,2024-02-19 18:34:44.043000+00:00,0.33161159817269314,0.4004756584341746,0.14276094276094278,858.0
usr069983,155,116931712,14731,"{'gem_sub_1': 20, 'timed_a_1_5': 1, 'prog_78': 1, 'timed_f_1_1': 5, 'gem_sub_2': 5, 'gem_sub_3': 1}",35014,26813,958,2018-01-13 07:44:54+00:00,10,2024-04-12 06:34:07.782000+00:00,0.9598970112539759,2.303564099406616,0.9917542774685633,7829.0
usr069984,140,115737936,4653,"{'gem_1': 2, 'timed_l_1_1': 1, 'gem_2': 1, 'timed_a_1_5': 1, 'timed_f_1_1': 5, 'timed_e_0_1': 1, 'starter_1': 1, 'gem_3': 1, 'timed_k_0_3': 1, 'clan_1': 6, 'prog_64': 1, 'gem_sub_1': 11, 'clan_2': 2, 'timed_c_1_4': 2}",28046,16739,3480,2019-07-15 11:16:35+00:00,8,2024-04-11 22:17:41.178000+00:00,0.8823085517601795,1.4810859070508295,0.9820012694072843,7790.0
usr069986,93,2392068,748,{},11999,10681,355,2020-03-20 08:43:59+00:00,0,2024-01-19 14:39:05.225000+00:00,0.6186397916798068,0.6709193149701606,0.5399550864938238,3911.0
usr069990,166,84166512,27212,"{'timed_l_0_2': 1, 'gem_1': 1, 'special_4': 1, 'gem_2': 2, 'gem_sub_1': 1}",42361,31821,2394,2018-10-19 04:45:00+00:00,3,2024-04-12 04:38:38.975000+00:00,0.9080392192197604,1.5710919339999019,1.0,7887.0
usr069991,22,718785,1291,{},502,417,10,2022-05-06 00:00:00+00:00,0,2024-03-02 17:11:30.221000+00:00,0.279577728120523,0.4132741050431147,0.09238095238095238,485.0
usr069993,114,395375,2161,{},21290,16494,110,2021-09-26 00:00:00+00:00,0,2024-03-15 10:08:13.839000+00:00,0.7388218616064323,1.4451000853984644,0.6028610783156239,4460.0
usr069997,27,342854,133,{},727,615,94,2024-03-11 00:00:00+00:00,0,2024-04-12 01:28:21.282000+00:00,0.2652410729571196,0.4439760443791692,0.11404709112026185,698.0
usr070000,38,84173,806,{'gem_sub_1': 1},1599,1273,64,2023-08-17 00:00:00+00:00,1,2024-04-09 07:39:41.109000+00:00,0.3857640359334313,0.3650402313867889,0.2610876085672834,1711.0
usr070002,76,5638639,1345,"{'gem_1': 1, 'prog_15': 1, 'starter_2': 1, 'starter_1': 1, 'gem_sub_1': 1}",7972,5243,297,2021-09-02 00:00:00+00:00,4,2024-04-12 08:30:01.459000+00:00,0.5978944973554507,0.3625791988162351,0.5293965771385126,3811.0
usr070014,22,149950,20,{},578,425,15,2023-10-20 00:00:00+00:00,0,2024-03-26 22:55:19.310000+00:00,0.2568208644567186,0.2634561299177952,0.14074261781578853,910.0
usr070026,127,273150,3082,"{'daily_7': 1, 'starter_2': 1, 'gem_sub_3': 2, 'prog_52': 1, 'starter_3': 1, 'starter_1': 1, 'gem_sub_2': 4, 'gem_sub_1': 20, 'timed_b_1_1': 10, 'timed_k_3_1': 3, 'timed_k_3_2': 1, 'timed_k_3_4': 3, 'prog_60': 1, 'prog_61': 1, 'timed_e_1_2': 2, 'prog_62': 1, 'prog_65': 1, 'prog_67': 1, 'timed_g_2_8': 1, 'prog_70': 1, 'timed_c_4_2': 1, 'timed_c_4_1': 1, 'prog_72': 1, 'prog_74': 1, 'prog_75': 1, 'prog_76': 1, 'prog_77': 1, 'prog_78': 1, 'prog_79': 1, 'prog_80': 1, 'timed_f_4_2': 1, 'timed_f_4_7': 1, 'prog_81': 1, 'prog_82': 1, 'prog_83': 1, 'timed_p_3_3': 2, 'prog_84': 1, 'clan_1': 3, 'prog_85': 1, 'prog_86': 1, 'prog_87': 1, 'prog_88': 1, 'timed_a_4_1': 1, 'timed_a_4_4': 3, 'timed_a_4_5': 5, 'timed_a_4_2': 4, 'prog_89': 1, 'prog_90': 1, 'timed_i_3_1': 3, 'timed_i_3_3': 3, 'timed_i_3_2': 3, 'timed_i_3_4': 3, 'clan_3': 1, 'timed_b_2_15': 3, 'timed_b_2_1': 10, 'gem_2': 1, 'gem_4': 1, 'timed_g_3_4': 1, 'timed_q_5_1': 1, 'timed_f_5_7': 5}",25491,21445,58,2018-01-13 13:00:16+00:00,16,2024-04-12 07:21:14.403000+00:00,0.8537666429393092,2.0419751773795185,0.7251540467329942,5535.0
usr070027,91,39992804,9316,{},11092,8088,531,2019-10-22 00:00:00+00:00,0,2024-04-03 23:27:50.685000+00:00,0.8075959080820185,0.7282017566253891,0.5659808873044168,4220.0
usr070031,66,69600108,63543,{},1822,1655,0,2023-12-24 00:00:00+00:00,0,2024-01-21 01:05:04.018000+00:00,0.4109454450981982,0.7304915467534068,0.012987012987012988,30.0
usr070040,132,11598,2885,{'gem_sub_1': 5},24774,17257,2104,2021-08-31 00:00:00+00:00,4,2024-04-12 05:29:00.070000+00:00,0.8075936554847739,1.1673191639960874,0.915247901038849,7227.0
usr070045,110,20182500,150,{'gem_sub_1': 1},19422,14713,807,2021-08-18 00:00:00+00:00,1,2024-04-12 07:13:12.108000+00:00,0.6528308389573177,0.6682635428649233,0.4796871638619034,3483.0
usr070050,108,51702,2393,{},14197,11686,118,2019-10-22 00:00:00+00:00,0,2024-04-12 05:31:40.976000+00:00,0.8564487353919069,1.2186573719498581,0.7723729357062691,5954.0
usr070052,37,1443446,1208,{},1668,1321,81,2020-07-16 00:00:00+00:00,0,2024-03-09 08:42:25.632000+00:00,0.3657091626645522,0.4445279907733617,0.1320618887285554,838.0
usr070059,45,2892628,3547,{},2922,1994,4,2022-04-20 00:00:00+00:00,0,2024-04-12 04:42:27.249000+00:00,0.489923757091927,0.46027762510174236,0.18357781545729895,1198.0
usr070060,30,23659,93,{},1111,777,41,2021-12-02 00:00:00+00:00,0,2024-03-25 06:56:23.025000+00:00,0.2996348539866466,0.3353716334934179,0.12527348592389242,810.0
usr070065,118,9737388,3286,"{'gem_1': 1, 'gem_sub_1': 2, 'starter_2': 1, 'gem_2': 1, 'gem_3': 1, 'starter_1': 1}",16774,14590,745,2018-03-25 08:57:21+00:00,4,2024-04-11 10:45:53.708000+00:00,0.796288620779759,0.9139440174521223,0.8230808080808082,6340.0
usr070068,58,271363,176,{},4411,3515,102,2023-10-18 00:00:00+00:00,0,2024-04-12 03:47:39.109000+00:00,0.45895805363584213,0.41654999714671015,0.3978549264823774,2835.0
usr070072,119,937435,4404,"{'gem_sub_1': 13, 'prog_40': 1, 'starter_2': 1, 'prog_42': 1, 'starter_1': 1, 'timed_h_3_3': 1, 'prog_47': 1, 'prog_50': 1, 'starter_3': 1, 'prog_52': 1, 'timed_n_4_1': 3, 'gem_1': 2, 'prog_60': 1, 'timed_b_1_2': 1, 'clan_2': 3, 'timed_j_3_4': 5, 'prog_73': 1, 'timed_g_2_5': 1, 'prog_74': 1, 'timed_c_4_2': 5, 'prog_76': 1, 'clan_1': 3, 'prog_78': 1, 'timed_q_4_5': 3, 'timed_f_4_7': 3, 'prog_85': 1, 'prog_86': 1, 'gem_2': 1, 'timed_a_4_5': 5, 'timed_a_4_2': 1, 'prog_88': 1, 'timed_i_3_4': 3, 'prog_92_1': 1, 'prog_95_2': 1, 'gem_4': 2, 'timed_h_4_6': 1, 'prog_97_1': 1, 'prog_99_1': 1, 'gem_3': 1, 'timed_m_1_3': 1, 'timed_m_1_6': 1, 'timed_k_4_2': 1, 'gem_5': 2, 'timed_c_5_2': 1, 'timed_m_1_13': 7, 'timed_q_5_5': 3, 'timed_i_4_4': 3, 'timed_i_4_3': 1}",22389,17955,205,2022-02-20 00:00:00+00:00,14,2024-04-11 23:45:11.283000+00:00,0.7702996555027948,1.7005689510005035,0.6614293574468066,4930.0
usr070076,70,54363300,91377,"{'starter_3': 2, 'starter_2': 2, 'starter_1': 3, 'gem_5': 4, 'gem_4': 2, 'gem_3': 2, 'gem_2': 2, 'gem_1': 4, 'timed_h_1_1': 1, 'timed_h_1_2': 1, 'timed_h_1_3': 1, 'timed_h_1_4': 1, 'timed_h_1_5': 1, 'timed_h_1_6': 1, 'timed_n_2_1': 1, 'timed_n_2_2': 1, 'timed_j_1_1': 1, 'timed_j_1_2': 1, 'timed_j_1_3': 1, 'timed_j_1_4': 1, 'timed_g_2_5': 1, 'timed_g_2_6': 1, 'timed_g_2_7': 1, 'timed_g_2_8': 1, 'gem_sub_1': 2, 'timed_p_3_2': 1, 'timed_p_3_1': 1, 'timed_p_3_3': 1, 'prog_10': 1, 'prog_s_3': 1, 'daily_7': 1, 'daily_9': 1, 'timed_i_3_1': 1}",215,199,2,2020-07-16 00:00:00+00:00,16,2024-04-12 03:32:03.726000+00:00,0.3275711895815876,0.025211018304104636,0.10452961672473868,562.0
usr070087,42,9180278,5596,{'gem_sub_1': 1},2098,1638,26,2023-12-30 00:00:00+00:00,1,2024-04-10 22:32:31.257000+00:00,0.4167609003180668,0.11172730658449191,0.23278574729555124,1601.0
usr070094,84,1040807,4210,"{'starter_1': 1, 'prog_10': 1, 'starter_2': 1, 'prog_27': 1, 'timed_b_1_2': 1, 'gem_1': 1, 'gem_sub_1': 6, 'timed_q_4_4': 1, 'timed_f_4_7': 2}",8162,6121,1122,2021-12-29 00:00:00+00:00,5,2024-03-12 18:30:28.634000+00:00,0.6783366221253104,0.6908894555422402,0.645704866799802,4898.0
usr070097,99,3406016,1633,"{'starter_2': 2, 'gem_sub_1': 5, 'gem_sub_2': 2, 'gem_sub_3': 1}",13979,10445,473,2021-09-22 00:00:00+00:00,7,2024-04-11 15:33:36.793000+00:00,0.7044858972395172,0.4628154462094795,0.683342228109412,5098.0
usr070101,65,182720,1296,"{'gem_sub_1': 5, 'timed_j_3_4': 1}",5412,3915,492,2022-09-14 00:00:00+00:00,4,2024-03-20 02:36:11.418000+00:00,0.515300391351228,0.2850741504955214,0.5341738851243873,3882.0
usr070106,120,837522,14311,"{'gem_sub_1': 2, 'gem_3': 1}",19929,14323,508,2020-05-16 03:24:41+00:00,3,2024-04-12 08:04:54.473000+00:00,0.8191858963384783,0.7974532936475757,0.826829379102341,6444.0
usr070109,75,1180115,1074,{},7246,4597,318,2020-12-14 00:00:00+00:00,0,2024-01-15 16:00:14.171000+00:00,0.6440810003934537,0.49173339860859566,0.546721368682153,4006.0
usr070115,76,21775,49,{'gem_sub_1': 1},9850,7267,514,2022-01-10 00:00:00+00:00,1,2024-04-12 07:39:37.668000+00:00,0.6160958585248791,1.8295011748546075,0.3591922113347268,2385.0
usr070122,51,288115,1341,{'gem_sub_1': 1},3760,2403,458,2023-12-10 00:00:00+00:00,1,2024-04-12 06:48:04.037000+00:00,0.4479203271371892,0.6102559200758475,0.36483886483886485,2651.0
usr070130,104,898523,797,{},18493,12407,2771,2018-09-22 03:23:44+00:00,0,2024-01-24 12:38:44.021000+00:00,0.744602401569009,2.2217360516675724,0.6034899500051014,4575.0
usr070133,34,1169772,619,{},1216,1020,88,2024-03-04 00:00:00+00:00,0,2024-04-12 08:27:06.476000+00:00,0.3456520367984286,0.413953908856912,0.1872218116120555,1276.0
usr070135,54,5609142,15413,{},4469,2286,1244,2019-01-18 17:02:42+00:00,0,2024-03-05 20:22:00.391000+00:00,0.5251971773454793,0.7177015548927914,0.3899407950747023,2828.0
usr070136,115,37338,2528,"{'gem_sub_1': 3, 'gem_1': 1, 'starter_1': 1, 'timed_f_5_7': 1}",20738,15054,1284,2021-12-28 00:00:00+00:00,3,2024-04-12 04:45:34.725000+00:00,0.7070144376466065,1.3739096077777677,0.5738963546328443,4294.0
usr070143,126,10355342,6260,"{'timed_f_1_1': 5, 'prog_10': 1, 'timed_f_1_3': 1, 'timed_f_1_4': 5, 'timed_h_1_1': 1, 'timed_h_1_2': 1, 'prog_30': 1, 'prog_s_1': 1, 'starter_1': 1, 'prog_27': 1, 'timed_c_1_2': 2, 'prog_61': 1, 'timed_c_1_4': 5, 'timed_l_0_1': 11, 'timed_c_1_5': 5, 'prog_74': 1, 'timed_c_1_6': 5, 'daily_8': 1, 'prog_76': 1, 'timed_n_1_1': 3, 'prog_78': 1, 'daily_6': 3, 'timed_n_1_2': 2, 'timed_n_1_3': 1, 'special_1': 1, 'prog_47': 1, 'timed_q_1_3': 3, 'timed_n_1_4': 1, 'timed_q_1_4': 3, 'timed_f_0_1': 3, 'timed_h_0_1': 5, 'timed_f_0_3': 3, 'timed_f_0_4': 2, 'timed_q_0_4': 1, 'timed_l_1_1': 2, 'timed_l_1_2': 1, 'prog_42': 1, 'timed_l_1_3': 1, 'gem_sub_1': 59, 'prog_37': 1, 'starter_2': 1, 'timed_a_0_1': 3, 'timed_k_0_3': 3, 'prog_66': 1, 'gem_1': 176, 'prog_73': 1, 'prog_75': 1, 'timed_e_0_1': 1, 'gem_2': 22, 'prog_84': 1, 'timed_q_0_1': 5, 'timed_l_0_2': 1, 'gem_3': 7, 'timed_q_0_2': 1, 'gem_4': 2, 'daily_9': 1, 'gem_5': 2, 'prog_70': 1, 'timed_a_1_5': 2, 'daily_10': 3, 'gem_sub_2': 5, 'timed_n_2_4': 1, 'timed_d_1_3': 2, 'timed_k_1_4': 3, 'timed_j_1_4': 1, 'timed_g_1_2': 1, 'timed_g_1_6': 1, 'prog_91_1': 1, 'prog_94_1': 1, 'timed_f_2_1': 5, 'timed_f_2_7': 5, 'timed_f_2_4': 1, 'gem_sub_3': 1, 'prog_95_2': 1, 'prog_97_1': 1, 'timed_n_3_1': 3, 'starter_3': 1, 'timed_k_2_4': 3, 'timed_j_2_4': 1, 'timed_g_2_2': 1, 'timed_g_2_3': 1, 'timed_c_3_4': 1, 'timed_c_3_6': 1, 'timed_f_3_1': 5, 'timed_f_3_7': 5, 'timed_f_3_4': 3, 'timed_p_2_1': 1, 'timed_a_3_1': 3, 'timed_f_4_7': 3, 'timed_f_5_7': 1}",21708,15222,3248,2018-05-10 05:19:49+00:00,16,2024-04-12 00:19:36.098000+00:00,0.8480773331651393,1.132185950400812,0.8638499273535392,6834.0
usr070149,129,10857797,235,"{'timed_f_2_1': 1, 'starter_1': 1, 'gem_sub_1': 34, 'gem_2': 4, 'prog_27': 1, 'prog_32': 1, 'gem_1': 3, 'starter_2': 1, 'gem_3': 1, 'clan_1': 4, 'prog_47': 1, 'timed_h_2_1': 1, 'gem_4': 1, 'prog_61': 1, 'timed_n_3_1': 1, 'timed_n_3_2': 1, 'prog_64': 1, 'timed_g_2_2': 1, 'prog_73': 1, 'timed_c_3_5': 1, 'timed_q_3_5': 3, 'prog_78': 1, 'timed_f_3_7': 3, 'timed_a_3_1': 3, 'timed_a_3_3': 1, 'timed_i_2_4': 1, 'timed_n_4_1': 3, 'starter_3': 1, 'timed_b_1_1': 2, 'timed_k_3_2': 1, 'timed_e_1_1': 1, 'timed_j_3_4': 2, 'timed_q_4_5': 1, 'timed_n_5_1': 3}",24474,17202,818,2021-02-13 00:00:00+00:00,12,2024-04-12 06:10:55.910000+00:00,0.8594180339931942,0.9982085945094694,0.9872191300762729,7828.0
usr070154,159,16749801,17360,{'gem_sub_1': 2},38536,29734,828,2020-04-04 23:33:06+00:00,2,2024-04-12 01:15:34.942000+00:00,0.8938384707567826,1.7734747513883506,1.0,7890.0
usr070160,69,980548,1746,{'gem_1': 1},6741,5446,214,2023-04-05 00:00:00+00:00,1,2024-04-11 23:01:53.021000+00:00,0.5298041141436075,0.47881471837028095,0.2887015191938791,1925.0
usr070162,33,1980677,638,{},1431,887,6,2022-05-23 00:00:00+00:00,0,2024-04-12 05:30:10.784000+00:00,0.47058821320983096,1.0945253877721013,0.10599326599326599,726.0
usr070176,55,328580,2429,{},4011,3067,201,2021-11-08 00:00:00+00:00,0,2024-01-18 10:18:01.584000+00:00,0.4990366392450495,0.26267906396074675,0.2597183973367618,1714.0
usr070178,150,29069434,5604,"{'clan_1': 2, 'clan_2': 1}",31992,24792,234,2020-08-06 00:00:00+00:00,3,2024-04-12 01:00:51.092000+00:00,0.8737858500851481,1.6194252923620935,0.9227101544144152,7328.0
